Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
miRBase	MI0000038	cel-mir-67	sequence	LM608129	
miRBase	MI0000041	cel-mir-70	sequence	LM608130	
miRBase	MI0000042	cel-mir-71	sequence	LM608131	
miRBase	MI0000043	cel-mir-72	sequence	LM608132	
miRBase	MI0000044	cel-mir-73	sequence	LM608133	
miRBase	MI0000045	cel-mir-74	sequence	LM608134	
miRBase	MI0000046	cel-mir-75	sequence	LM608135	
miRBase	MI0000047	cel-mir-76	sequence	LM608136	
miRBase	MI0000048	cel-mir-77	sequence	LM608137	
miRBase	MI0000049	cel-mir-78	sequence	LM608138	
miRBase	MI0000050	cel-mir-79	sequence	LM608139	
miRBase	MI0000051	cel-mir-80	sequence	LM608140	
miRBase	MI0000052	cel-mir-81	sequence	LM608141	
miRBase	MI0000053	cel-mir-82	sequence	LM608142	
miRBase	MI0000054	cel-mir-83	sequence	LM608143	
miRBase	MI0000055	cel-mir-84	sequence	LM608144	
miRBase	MI0000056	cel-mir-85	sequence	LM608145	
miRBase	MI0000057	cel-mir-86	sequence	LM608146	
miRBase	MI0000058	cel-mir-87	sequence	LM608147	
miRBase	MI0000059	cel-mir-90	sequence	LM608148	
miRBase	MI0000060	hsa-let-7a-1	sequence	LM608149	
miRBase	MI0000061	hsa-let-7a-2	sequence	LM608150	
miRBase	MI0000062	hsa-let-7a-3	sequence	LM608151	
miRBase	MI0000063	hsa-let-7b	sequence	LM608152	
miRBase	MI0000064	hsa-let-7c	sequence	LM608153	
miRBase	MI0000065	hsa-let-7d	sequence	LM608154	
miRBase	MI0000066	hsa-let-7e	sequence	LM608155	
miRBase	MI0000067	hsa-let-7f-1	sequence	LM608156	
miRBase	MI0000068	hsa-let-7f-2	sequence	LM608157	
miRBase	MI0000069	hsa-mir-15a	sequence	LM608158	
miRBase	MI0000070	hsa-mir-16-1	sequence	LM608159	
miRBase	MI0000071	hsa-mir-17	sequence	LM608160	
miRBase	MI0000072	hsa-mir-18a	sequence	LM608161	
miRBase	MI0000073	hsa-mir-19a	sequence	LM608162	
miRBase	MI0000074	hsa-mir-19b-1	sequence	LM608163	
miRBase	MI0000075	hsa-mir-19b-2	sequence	LM608164	
miRBase	MI0000076	hsa-mir-20a	sequence	LM608165	
miRBase	MI0000077	hsa-mir-21	sequence	LM608166	
miRBase	MI0000078	hsa-mir-22	sequence	LM608167	
miRBase	MI0000079	hsa-mir-23a	sequence	LM608168	
miRBase	MI0000080	hsa-mir-24-1	sequence	LM608169	
miRBase	MI0000081	hsa-mir-24-2	sequence	LM608170	
miRBase	MI0000082	hsa-mir-25	sequence	LM608171	
miRBase	MI0000083	hsa-mir-26a-1	sequence	LM608172	
miRBase	MI0000084	hsa-mir-26b	sequence	LM608173	
miRBase	MI0000085	hsa-mir-27a	sequence	LM608174	
miRBase	MI0000086	hsa-mir-28	sequence	LM608175	
miRBase	MI0000087	hsa-mir-29a	sequence	LM608176	
miRBase	MI0000088	hsa-mir-30a	sequence	LM608177	
miRBase	MI0000089	hsa-mir-31	sequence	LM608178	
miRBase	MI0000090	hsa-mir-32	sequence	LM608179	
miRBase	MI0000091	hsa-mir-33a	sequence	LM608180	
miRBase	MI0000093	hsa-mir-92a-1	sequence	LM608181	
miRBase	MI0000094	hsa-mir-92a-2	sequence	LM608182	
miRBase	MI0000095	hsa-mir-93	sequence	LM608183	
miRBase	MI0000097	hsa-mir-95	sequence	LM608184	
miRBase	MI0000098	hsa-mir-96	sequence	LM608185	
miRBase	MI0000100	hsa-mir-98	sequence	LM608186	
miRBase	MI0000101	hsa-mir-99a	sequence	LM608187	
miRBase	MI0000102	hsa-mir-100	sequence	LM608188	
miRBase	MI0000103	hsa-mir-101-1	sequence	LM608189	
miRBase	MI0000105	hsa-mir-29b-1	sequence	LM608190	
miRBase	MI0000107	hsa-mir-29b-2	sequence	LM608191	
miRBase	MI0000108	hsa-mir-103a-2	sequence	LM608192	
miRBase	MI0000109	hsa-mir-103a-1	sequence	LM608193	
miRBase	MI0000111	hsa-mir-105-1	sequence	LM608194	
miRBase	MI0000112	hsa-mir-105-2	sequence	LM608195	
miRBase	MI0000113	hsa-mir-106a	sequence	LM608196	
miRBase	MI0000114	hsa-mir-107	sequence	LM608197	
miRBase	MI0000115	hsa-mir-16-2	sequence	LM608198	
miRBase	MI0000116	dme-mir-1	sequence	LM608199	
miRBase	MI0000117	dme-mir-2a-1	sequence	LM608200	
miRBase	MI0000118	dme-mir-2a-2	sequence	LM608201	
miRBase	MI0000119	dme-mir-2b-1	sequence	LM608202	
miRBase	MI0000120	dme-mir-2b-2	sequence	LM608203	
miRBase	MI0000121	dme-mir-3	sequence	LM608204	
miRBase	MI0000122	dme-mir-4	sequence	LM608205	
miRBase	MI0000123	dme-mir-5	sequence	LM608206	
miRBase	MI0000124	dme-mir-6-1	sequence	LM608207	
miRBase	MI0000125	dme-mir-6-2	sequence	LM608208	
miRBase	MI0000126	dme-mir-6-3	sequence	LM608209	
miRBase	MI0000127	dme-mir-7	sequence	LM608210	
miRBase	MI0000128	dme-mir-8	sequence	LM608211	
miRBase	MI0000129	dme-mir-9a	sequence	LM608212	
miRBase	MI0000130	dme-mir-10	sequence	LM608213	
miRBase	MI0000131	dme-mir-11	sequence	LM608214	
miRBase	MI0000132	dme-mir-12	sequence	LM608215	
miRBase	MI0000133	dme-mir-13a	sequence	LM608216	
miRBase	MI0000134	dme-mir-13b-1	sequence	LM608217	
miRBase	MI0000135	dme-mir-13b-2	sequence	LM608218	
miRBase	MI0000136	dme-mir-14	sequence	LM608219	
miRBase	MI0000137	mmu-let-7g	sequence	LM608220	
miRBase	MI0000138	mmu-let-7i	sequence	LM608221	
miRBase	MI0000139	mmu-mir-1a-1	sequence	LM608222	
miRBase	MI0000140	mmu-mir-15b	sequence	LM608223	
miRBase	MI0000141	mmu-mir-23b	sequence	LM608224	
miRBase	MI0000142	mmu-mir-27b	sequence	LM608225	
miRBase	MI0000143	mmu-mir-29b-1	sequence	LM608226	
miRBase	MI0000144	mmu-mir-30a	sequence	LM608227	
miRBase	MI0000145	mmu-mir-30b	sequence	LM608228	
miRBase	MI0000146	mmu-mir-99a	sequence	LM608229	
miRBase	MI0000147	mmu-mir-99b	sequence	LM608230	
miRBase	MI0000148	mmu-mir-101a	sequence	LM608231	
miRBase	MI0000150	mmu-mir-124-3	sequence	LM608232	
miRBase	MI0000151	mmu-mir-125a	sequence	LM608233	
miRBase	MI0000152	mmu-mir-125b-2	sequence	LM608234	
miRBase	MI0000153	mmu-mir-126a	sequence	LM608235	
miRBase	MI0000154	mmu-mir-127	sequence	LM608236	
miRBase	MI0000155	mmu-mir-128-1	sequence	LM608237	
miRBase	MI0000156	mmu-mir-130a	sequence	LM608238	
miRBase	MI0000157	mmu-mir-9-2	sequence	LM608239	
miRBase	MI0000158	mmu-mir-132	sequence	LM608240	
miRBase	MI0000159	mmu-mir-133a-1	sequence	LM608241	
miRBase	MI0000160	mmu-mir-134	sequence	LM608242	
miRBase	MI0000161	mmu-mir-135a-1	sequence	LM608243	
miRBase	MI0000162	mmu-mir-136	sequence	LM608244	
miRBase	MI0000163	mmu-mir-137	sequence	LM608245	
miRBase	MI0000164	mmu-mir-138-2	sequence	LM608246	
miRBase	MI0000165	mmu-mir-140	sequence	LM608247	
miRBase	MI0000166	mmu-mir-141	sequence	LM608248	
